Id,IndicatorCode,SpatialDimension,WorldBankIncomeGroup,TimeDimension,TimeDim,DisaggregatingDimension1,Sex,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,Prevalence,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
16032136,NCD_BMI_30A,COUNTRY,BHS,YEAR,1975,SEX,BothSexes,,,,,,,12.0 [7.6-17.4],12.0,7.6,17.4,,2017-09-22T09:39:53Z,1975,1975-01-01,1975-12-31
16032137,NCD_BMI_30A,COUNTRY,BHS,YEAR,1976,SEX,BothSexes,,,,,,,12.4 [8.1-17.8],12.4,8.1,17.8,,2017-09-22T09:39:53Z,1976,1976-01-01,1976-12-31
16032138,NCD_BMI_30A,COUNTRY,BHS,YEAR,1977,SEX,BothSexes,,,,,,,12.8 [8.5-18.0],12.8,8.5,18.0,,2017-09-22T09:39:53Z,1977,1977-01-01,1977-12-31
16032139,NCD_BMI_30A,COUNTRY,BHS,YEAR,1978,SEX,BothSexes,,,,,,,13.2 [8.9-18.4],13.2,8.9,18.4,,2017-09-22T09:39:53Z,1978,1978-01-01,1978-12-31
16032140,NCD_BMI_30A,COUNTRY,BHS,YEAR,1979,SEX,BothSexes,,,,,,,13.6 [9.3-18.7],13.6,9.3,18.7,,2017-09-22T09:39:53Z,1979,1979-01-01,1979-12-31
16032141,NCD_BMI_30A,COUNTRY,BHS,YEAR,1980,SEX,BothSexes,,,,,,,14.1 [9.8-19.1],14.1,9.8,19.1,,2017-09-22T09:39:53Z,1980,1980-01-01,1980-12-31
16032142,NCD_BMI_30A,COUNTRY,BHS,YEAR,1981,SEX,BothSexes,,,,,,,14.5 [10.2-19.5],14.5,10.2,19.5,,2017-09-22T09:39:53Z,1981,1981-01-01,1981-12-31
16032143,NCD_BMI_30A,COUNTRY,BHS,YEAR,1982,SEX,BothSexes,,,,,,,15.0 [10.7-19.9],15.0,10.7,19.9,,2017-09-22T09:39:53Z,1982,1982-01-01,1982-12-31
16032144,NCD_BMI_30A,COUNTRY,BHS,YEAR,1983,SEX,BothSexes,,,,,,,15.5 [11.1-20.4],15.5,11.1,20.4,,2017-09-22T09:39:53Z,1983,1983-01-01,1983-12-31
16032145,NCD_BMI_30A,COUNTRY,BHS,YEAR,1984,SEX,BothSexes,,,,,,,16.0 [11.6-20.9],16.0,11.6,20.9,,2017-09-22T09:39:53Z,1984,1984-01-01,1984-12-31
16032146,NCD_BMI_30A,COUNTRY,BHS,YEAR,1985,SEX,BothSexes,,,,,,,16.5 [12.1-21.4],16.5,12.1,21.4,,2017-09-22T09:39:53Z,1985,1985-01-01,1985-12-31
16032147,NCD_BMI_30A,COUNTRY,BHS,YEAR,1986,SEX,BothSexes,,,,,,,17.0 [12.5-21.9],17.0,12.5,21.9,,2017-09-22T09:39:53Z,1986,1986-01-01,1986-12-31
16032148,NCD_BMI_30A,COUNTRY,BHS,YEAR,1987,SEX,BothSexes,,,,,,,17.5 [13.0-22.4],17.5,13.0,22.4,,2017-09-22T09:39:53Z,1987,1987-01-01,1987-12-31
16032149,NCD_BMI_30A,COUNTRY,BHS,YEAR,1988,SEX,BothSexes,,,,,,,18.0 [13.5-23.0],18.0,13.5,23.0,,2017-09-22T09:39:53Z,1988,1988-01-01,1988-12-31
16032150,NCD_BMI_30A,COUNTRY,BHS,YEAR,1989,SEX,BothSexes,,,,,,,18.5 [14.0-23.5],18.5,14.0,23.5,,2017-09-22T09:39:53Z,1989,1989-01-01,1989-12-31
16032151,NCD_BMI_30A,COUNTRY,BHS,YEAR,1990,SEX,BothSexes,,,,,,,19.0 [14.5-24.0],19.0,14.5,24.0,,2017-09-22T09:39:53Z,1990,1990-01-01,1990-12-31
16032152,NCD_BMI_30A,COUNTRY,BHS,YEAR,1991,SEX,BothSexes,,,,,,,19.5 [15.0-24.5],19.5,15.0,24.5,,2017-09-22T09:39:53Z,1991,1991-01-01,1991-12-31
16032153,NCD_BMI_30A,COUNTRY,BHS,YEAR,1992,SEX,BothSexes,,,,,,,20.0 [15.4-25.0],20.0,15.4,25.0,,2017-09-22T09:39:53Z,1992,1992-01-01,1992-12-31
16032154,NCD_BMI_30A,COUNTRY,BHS,YEAR,1993,SEX,BothSexes,,,,,,,20.5 [15.8-25.4],20.5,15.8,25.4,,2017-09-22T09:39:53Z,1993,1993-01-01,1993-12-31
16032155,NCD_BMI_30A,COUNTRY,BHS,YEAR,1994,SEX,BothSexes,,,,,,,21.0 [16.3-25.9],21.0,16.3,25.9,,2017-09-22T09:39:53Z,1994,1994-01-01,1994-12-31
16032156,NCD_BMI_30A,COUNTRY,BHS,YEAR,1995,SEX,BothSexes,,,,,,,21.4 [16.7-26.3],21.4,16.7,26.3,,2017-09-22T09:39:53Z,1995,1995-01-01,1995-12-31
16032157,NCD_BMI_30A,COUNTRY,BHS,YEAR,1996,SEX,BothSexes,,,,,,,21.9 [17.2-26.8],21.9,17.2,26.8,,2017-09-22T09:39:53Z,1996,1996-01-01,1996-12-31
16032158,NCD_BMI_30A,COUNTRY,BHS,YEAR,1997,SEX,BothSexes,,,,,,,22.4 [17.6-27.3],22.4,17.6,27.3,,2017-09-22T09:39:54Z,1997,1997-01-01,1997-12-31
16032159,NCD_BMI_30A,COUNTRY,BHS,YEAR,1998,SEX,BothSexes,,,,,,,22.9 [18.1-27.8],22.9,18.1,27.8,,2017-09-22T09:39:54Z,1998,1998-01-01,1998-12-31
16032160,NCD_BMI_30A,COUNTRY,BHS,YEAR,1999,SEX,BothSexes,,,,,,,23.4 [18.6-28.3],23.4,18.6,28.3,,2017-09-22T09:39:54Z,1999,1999-01-01,1999-12-31
16032161,NCD_BMI_30A,COUNTRY,BHS,YEAR,2000,SEX,BothSexes,,,,,,,23.9 [19.0-28.8],23.9,19.0,28.8,,2017-09-22T09:39:54Z,2000,2000-01-01,2000-12-31
16032162,NCD_BMI_30A,COUNTRY,BHS,YEAR,2001,SEX,BothSexes,,,,,,,24.3 [19.5-29.3],24.3,19.5,29.3,,2017-09-22T09:39:54Z,2001,2001-01-01,2001-12-31
16032163,NCD_BMI_30A,COUNTRY,BHS,YEAR,2002,SEX,BothSexes,,,,,,,24.8 [19.9-29.9],24.8,19.9,29.9,,2017-09-22T09:39:54Z,2002,2002-01-01,2002-12-31
16032164,NCD_BMI_30A,COUNTRY,BHS,YEAR,2003,SEX,BothSexes,,,,,,,25.3 [20.4-30.3],25.3,20.4,30.3,,2017-09-22T09:39:54Z,2003,2003-01-01,2003-12-31
16032165,NCD_BMI_30A,COUNTRY,BHS,YEAR,2004,SEX,BothSexes,,,,,,,25.7 [20.8-30.8],25.7,20.8,30.8,,2017-09-22T09:39:54Z,2004,2004-01-01,2004-12-31
16032166,NCD_BMI_30A,COUNTRY,BHS,YEAR,2005,SEX,BothSexes,,,,,,,26.2 [21.3-31.2],26.2,21.3,31.2,,2017-09-22T09:39:54Z,2005,2005-01-01,2005-12-31
16032167,NCD_BMI_30A,COUNTRY,BHS,YEAR,2006,SEX,BothSexes,,,,,,,26.6 [21.7-31.7],26.6,21.7,31.7,,2017-09-22T09:39:54Z,2006,2006-01-01,2006-12-31
16032168,NCD_BMI_30A,COUNTRY,BHS,YEAR,2007,SEX,BothSexes,,,,,,,27.1 [22.1-32.2],27.1,22.1,32.2,,2017-09-22T09:39:54Z,2007,2007-01-01,2007-12-31
16032169,NCD_BMI_30A,COUNTRY,BHS,YEAR,2008,SEX,BothSexes,,,,,,,27.6 [22.5-32.7],27.6,22.5,32.7,,2017-09-22T09:39:54Z,2008,2008-01-01,2008-12-31
16032170,NCD_BMI_30A,COUNTRY,BHS,YEAR,2009,SEX,BothSexes,,,,,,,28.1 [22.9-33.2],28.1,22.9,33.2,,2017-09-22T09:39:54Z,2009,2009-01-01,2009-12-31
16032171,NCD_BMI_30A,COUNTRY,BHS,YEAR,2010,SEX,BothSexes,,,,,,,28.5 [23.3-33.8],28.5,23.3,33.8,,2017-09-22T09:39:54Z,2010,2010-01-01,2010-12-31
16032172,NCD_BMI_30A,COUNTRY,BHS,YEAR,2011,SEX,BothSexes,,,,,,,29.0 [23.7-34.4],29.0,23.7,34.4,,2017-09-22T09:39:54Z,2011,2011-01-01,2011-12-31
16032173,NCD_BMI_30A,COUNTRY,BHS,YEAR,2012,SEX,BothSexes,,,,,,,29.5 [24.1-35.0],29.5,24.1,35.0,,2017-09-22T09:39:54Z,2012,2012-01-01,2012-12-31
16032174,NCD_BMI_30A,COUNTRY,BHS,YEAR,2013,SEX,BothSexes,,,,,,,30.0 [24.5-35.7],30.0,24.5,35.7,,2017-09-22T09:39:54Z,2013,2013-01-01,2013-12-31
16032175,NCD_BMI_30A,COUNTRY,BHS,YEAR,2014,SEX,BothSexes,,,,,,,30.5 [24.8-36.4],30.5,24.8,36.4,,2017-09-22T09:39:54Z,2014,2014-01-01,2014-12-31
16032176,NCD_BMI_30A,COUNTRY,BHS,YEAR,2015,SEX,BothSexes,,,,,,,31.0 [25.2-37.1],31.0,25.2,37.1,,2017-09-22T09:39:54Z,2015,2015-01-01,2015-12-31
16032177,NCD_BMI_30A,COUNTRY,BHS,YEAR,2016,SEX,BothSexes,,,,,,,31.6 [25.6-37.8],31.6,25.6,37.8,,2017-09-22T09:39:54Z,2016,2016-01-01,2016-12-31
16032178,NCD_BMI_30A,COUNTRY,BHR,YEAR,1975,SEX,BothSexes,,,,,,,14.2 [9.8-19.4],14.2,9.8,19.4,,2017-09-22T09:39:54Z,1975,1975-01-01,1975-12-31
16032179,NCD_BMI_30A,COUNTRY,BHR,YEAR,1976,SEX,BothSexes,,,,,,,14.4 [10.2-19.4],14.4,10.2,19.4,,2017-09-22T09:39:54Z,1976,1976-01-01,1976-12-31
16032180,NCD_BMI_30A,COUNTRY,BHR,YEAR,1977,SEX,BothSexes,,,,,,,14.6 [10.5-19.4],14.6,10.5,19.4,,2017-09-22T09:39:54Z,1977,1977-01-01,1977-12-31
16032181,NCD_BMI_30A,COUNTRY,BHR,YEAR,1978,SEX,BothSexes,,,,,,,14.8 [10.8-19.6],14.8,10.8,19.6,,2017-09-22T09:39:54Z,1978,1978-01-01,1978-12-31
16032182,NCD_BMI_30A,COUNTRY,BHR,YEAR,1979,SEX,BothSexes,,,,,,,15.1 [11.0-19.7],15.1,11.0,19.7,,2017-09-22T09:39:54Z,1979,1979-01-01,1979-12-31
16032183,NCD_BMI_30A,COUNTRY,BHR,YEAR,1980,SEX,BothSexes,,,,,,,15.4 [11.4-19.9],15.4,11.4,19.9,,2017-09-22T09:39:54Z,1980,1980-01-01,1980-12-31
16032184,NCD_BMI_30A,COUNTRY,BHR,YEAR,1981,SEX,BothSexes,,,,,,,15.7 [11.8-20.2],15.7,11.8,20.2,,2017-09-22T09:39:54Z,1981,1981-01-01,1981-12-31
16032185,NCD_BMI_30A,COUNTRY,BHR,YEAR,1982,SEX,BothSexes,,,,,,,16.1 [12.3-20.5],16.1,12.3,20.5,,2017-09-22T09:39:54Z,1982,1982-01-01,1982-12-31
16032186,NCD_BMI_30A,COUNTRY,BHR,YEAR,1983,SEX,BothSexes,,,,,,,16.5 [12.7-20.9],16.5,12.7,20.9,,2017-09-22T09:39:54Z,1983,1983-01-01,1983-12-31
16032187,NCD_BMI_30A,COUNTRY,BHR,YEAR,1984,SEX,BothSexes,,,,,,,16.9 [13.2-21.2],16.9,13.2,21.2,,2017-09-22T09:39:54Z,1984,1984-01-01,1984-12-31
16032188,NCD_BMI_30A,COUNTRY,BHR,YEAR,1985,SEX,BothSexes,,,,,,,17.3 [13.6-21.5],17.3,13.6,21.5,,2017-09-22T09:39:54Z,1985,1985-01-01,1985-12-31
16032189,NCD_BMI_30A,COUNTRY,BHR,YEAR,1986,SEX,BothSexes,,,,,,,17.7 [14.0-21.8],17.7,14.0,21.8,,2017-09-22T09:39:54Z,1986,1986-01-01,1986-12-31
16032190,NCD_BMI_30A,COUNTRY,BHR,YEAR,1987,SEX,BothSexes,,,,,,,18.0 [14.3-22.1],18.0,14.3,22.1,,2017-09-22T09:39:54Z,1987,1987-01-01,1987-12-31
16032191,NCD_BMI_30A,COUNTRY,BHR,YEAR,1988,SEX,BothSexes,,,,,,,18.4 [14.6-22.4],18.4,14.6,22.4,,2017-09-22T09:39:54Z,1988,1988-01-01,1988-12-31
16032192,NCD_BMI_30A,COUNTRY,BHR,YEAR,1989,SEX,BothSexes,,,,,,,18.7 [15.0-22.8],18.7,15.0,22.8,,2017-09-22T09:39:55Z,1989,1989-01-01,1989-12-31
16032193,NCD_BMI_30A,COUNTRY,BHR,YEAR,1990,SEX,BothSexes,,,,,,,19.1 [15.4-23.1],19.1,15.4,23.1,,2017-09-22T09:39:55Z,1990,1990-01-01,1990-12-31
16032194,NCD_BMI_30A,COUNTRY,BHR,YEAR,1991,SEX,BothSexes,,,,,,,19.4 [15.7-23.4],19.4,15.7,23.4,,2017-09-22T09:39:55Z,1991,1991-01-01,1991-12-31
16032195,NCD_BMI_30A,COUNTRY,BHR,YEAR,1992,SEX,BothSexes,,,,,,,19.8 [16.1-23.8],19.8,16.1,23.8,,2017-09-22T09:39:55Z,1992,1992-01-01,1992-12-31
16032196,NCD_BMI_30A,COUNTRY,BHR,YEAR,1993,SEX,BothSexes,,,,,,,20.2 [16.5-24.2],20.2,16.5,24.2,,2017-09-22T09:39:55Z,1993,1993-01-01,1993-12-31
16032197,NCD_BMI_30A,COUNTRY,BHR,YEAR,1994,SEX,BothSexes,,,,,,,20.6 [16.9-24.5],20.6,16.9,24.5,,2017-09-22T09:39:55Z,1994,1994-01-01,1994-12-31
16032198,NCD_BMI_30A,COUNTRY,BHR,YEAR,1995,SEX,BothSexes,,,,,,,21.0 [17.3-24.9],21.0,17.3,24.9,,2017-09-22T09:39:55Z,1995,1995-01-01,1995-12-31
16032199,NCD_BMI_30A,COUNTRY,BHR,YEAR,1996,SEX,BothSexes,,,,,,,21.3 [17.7-25.3],21.3,17.7,25.3,,2017-09-22T09:39:55Z,1996,1996-01-01,1996-12-31
16032200,NCD_BMI_30A,COUNTRY,BHR,YEAR,1997,SEX,BothSexes,,,,,,,21.7 [18.0-25.7],21.7,18.0,25.7,,2017-09-22T09:39:55Z,1997,1997-01-01,1997-12-31
16032201,NCD_BMI_30A,COUNTRY,BHR,YEAR,1998,SEX,BothSexes,,,,,,,22.1 [18.4-26.1],22.1,18.4,26.1,,2017-09-22T09:39:55Z,1998,1998-01-01,1998-12-31
16032202,NCD_BMI_30A,COUNTRY,BHR,YEAR,1999,SEX,BothSexes,,,,,,,22.5 [18.8-26.5],22.5,18.8,26.5,,2017-09-22T09:39:55Z,1999,1999-01-01,1999-12-31
16032203,NCD_BMI_30A,COUNTRY,BHR,YEAR,2000,SEX,BothSexes,,,,,,,22.9 [19.2-26.9],22.9,19.2,26.9,,2017-09-22T09:39:55Z,2000,2000-01-01,2000-12-31
16032204,NCD_BMI_30A,COUNTRY,BHR,YEAR,2001,SEX,BothSexes,,,,,,,23.3 [19.5-27.3],23.3,19.5,27.3,,2017-09-22T09:39:55Z,2001,2001-01-01,2001-12-31
16032205,NCD_BMI_30A,COUNTRY,BHR,YEAR,2002,SEX,BothSexes,,,,,,,23.6 [19.9-27.6],23.6,19.9,27.6,,2017-09-22T09:39:55Z,2002,2002-01-01,2002-12-31
16032206,NCD_BMI_30A,COUNTRY,BHR,YEAR,2003,SEX,BothSexes,,,,,,,24.0 [20.2-28.0],24.0,20.2,28.0,,2017-09-22T09:39:55Z,2003,2003-01-01,2003-12-31
16032207,NCD_BMI_30A,COUNTRY,BHR,YEAR,2004,SEX,BothSexes,,,,,,,24.4 [20.5-28.3],24.4,20.5,28.3,,2017-09-22T09:39:55Z,2004,2004-01-01,2004-12-31
16032208,NCD_BMI_30A,COUNTRY,BHR,YEAR,2005,SEX,BothSexes,,,,,,,24.7 [20.8-28.7],24.7,20.8,28.7,,2017-09-22T09:39:55Z,2005,2005-01-01,2005-12-31
16032209,NCD_BMI_30A,COUNTRY,BHR,YEAR,2006,SEX,BothSexes,,,,,,,25.0 [21.1-29.1],25.0,21.1,29.1,,2017-09-22T09:39:55Z,2006,2006-01-01,2006-12-31
16032210,NCD_BMI_30A,COUNTRY,BHR,YEAR,2007,SEX,BothSexes,,,,,,,25.4 [21.4-29.5],25.4,21.4,29.5,,2017-09-22T09:39:55Z,2007,2007-01-01,2007-12-31
16032211,NCD_BMI_30A,COUNTRY,BHR,YEAR,2008,SEX,BothSexes,,,,,,,25.8 [21.7-29.9],25.8,21.7,29.9,,2017-09-22T09:39:55Z,2008,2008-01-01,2008-12-31
16032212,NCD_BMI_30A,COUNTRY,BHR,YEAR,2009,SEX,BothSexes,,,,,,,26.2 [22.0-30.4],26.2,22.0,30.4,,2017-09-22T09:39:55Z,2009,2009-01-01,2009-12-31
16032213,NCD_BMI_30A,COUNTRY,BHR,YEAR,2010,SEX,BothSexes,,,,,,,26.6 [22.3-31.1],26.6,22.3,31.1,,2017-09-22T09:39:55Z,2010,2010-01-01,2010-12-31
16032214,NCD_BMI_30A,COUNTRY,BHR,YEAR,2011,SEX,BothSexes,,,,,,,27.1 [22.7-31.6],27.1,22.7,31.6,,2017-09-22T09:39:55Z,2011,2011-01-01,2011-12-31
16032215,NCD_BMI_30A,COUNTRY,BHR,YEAR,2012,SEX,BothSexes,,,,,,,27.6 [23.1-32.2],27.6,23.1,32.2,,2017-09-22T09:39:55Z,2012,2012-01-01,2012-12-31
16032216,NCD_BMI_30A,COUNTRY,BHR,YEAR,2013,SEX,BothSexes,,,,,,,28.2 [23.5-32.9],28.2,23.5,32.9,,2017-09-22T09:39:55Z,2013,2013-01-01,2013-12-31
16032217,NCD_BMI_30A,COUNTRY,BHR,YEAR,2014,SEX,BothSexes,,,,,,,28.8 [23.9-33.7],28.8,23.9,33.7,,2017-09-22T09:39:55Z,2014,2014-01-01,2014-12-31
16032218,NCD_BMI_30A,COUNTRY,BHR,YEAR,2015,SEX,BothSexes,,,,,,,29.3 [24.2-34.5],29.3,24.2,34.5,,2017-09-22T09:39:55Z,2015,2015-01-01,2015-12-31
16032219,NCD_BMI_30A,COUNTRY,BHR,YEAR,2016,SEX,BothSexes,,,,,,,29.8 [24.6-35.2],29.8,24.6,35.2,,2017-09-22T09:39:55Z,2016,2016-01-01,2016-12-31
16032220,NCD_BMI_30A,COUNTRY,BGD,YEAR,1975,SEX,BothSexes,,,,,,,0.2 [0.1-0.5],0.2,0.1,0.5,,2017-09-22T09:39:55Z,1975,1975-01-01,1975-12-31
16032221,NCD_BMI_30A,COUNTRY,BGD,YEAR,1976,SEX,BothSexes,,,,,,,0.2 [0.1-0.5],0.2,0.1,0.5,,2017-09-22T09:39:55Z,1976,1976-01-01,1976-12-31
16032222,NCD_BMI_30A,COUNTRY,BGD,YEAR,1977,SEX,BothSexes,,,,,,,0.3 [0.1-0.5],0.3,0.1,0.5,,2017-09-22T09:39:55Z,1977,1977-01-01,1977-12-31
16032223,NCD_BMI_30A,COUNTRY,BGD,YEAR,1978,SEX,BothSexes,,,,,,,0.3 [0.1-0.6],0.3,0.1,0.6,,2017-09-22T09:39:55Z,1978,1978-01-01,1978-12-31
16032224,NCD_BMI_30A,COUNTRY,BGD,YEAR,1979,SEX,BothSexes,,,,,,,0.3 [0.1-0.6],0.3,0.1,0.6,,2017-09-22T09:39:55Z,1979,1979-01-01,1979-12-31
16032225,NCD_BMI_30A,COUNTRY,BGD,YEAR,1980,SEX,BothSexes,,,,,,,0.3 [0.1-0.6],0.3,0.1,0.6,,2017-09-22T09:39:55Z,1980,1980-01-01,1980-12-31
16032226,NCD_BMI_30A,COUNTRY,BGD,YEAR,1981,SEX,BothSexes,,,,,,,0.4 [0.2-0.7],0.4,0.2,0.7,,2017-09-22T09:39:55Z,1981,1981-01-01,1981-12-31
16032227,NCD_BMI_30A,COUNTRY,BGD,YEAR,1982,SEX,BothSexes,,,,,,,0.4 [0.2-0.7],0.4,0.2,0.7,,2017-09-22T09:39:55Z,1982,1982-01-01,1982-12-31
16032228,NCD_BMI_30A,COUNTRY,BGD,YEAR,1983,SEX,BothSexes,,,,,,,0.4 [0.2-0.7],0.4,0.2,0.7,,2017-09-22T09:39:55Z,1983,1983-01-01,1983-12-31
16032229,NCD_BMI_30A,COUNTRY,BGD,YEAR,1984,SEX,BothSexes,,,,,,,0.4 [0.2-0.8],0.4,0.2,0.8,,2017-09-22T09:39:55Z,1984,1984-01-01,1984-12-31
16032230,NCD_BMI_30A,COUNTRY,BGD,YEAR,1985,SEX,BothSexes,,,,,,,0.5 [0.2-0.8],0.5,0.2,0.8,,2017-09-22T09:39:56Z,1985,1985-01-01,1985-12-31
16032231,NCD_BMI_30A,COUNTRY,BGD,YEAR,1986,SEX,BothSexes,,,,,,,0.5 [0.3-0.9],0.5,0.3,0.9,,2017-09-22T09:39:56Z,1986,1986-01-01,1986-12-31
16032232,NCD_BMI_30A,COUNTRY,BGD,YEAR,1987,SEX,BothSexes,,,,,,,0.6 [0.3-0.9],0.6,0.3,0.9,,2017-09-22T09:39:56Z,1987,1987-01-01,1987-12-31
16032233,NCD_BMI_30A,COUNTRY,BGD,YEAR,1988,SEX,BothSexes,,,,,,,0.6 [0.3-1.0],0.6,0.3,1.0,,2017-09-22T09:39:56Z,1988,1988-01-01,1988-12-31
16032234,NCD_BMI_30A,COUNTRY,BGD,YEAR,1989,SEX,BothSexes,,,,,,,0.6 [0.4-1.0],0.6,0.4,1.0,,2017-09-22T09:39:56Z,1989,1989-01-01,1989-12-31
16032235,NCD_BMI_30A,COUNTRY,BGD,YEAR,1990,SEX,BothSexes,,,,,,,0.7 [0.4-1.1],0.7,0.4,1.1,,2017-09-22T09:39:56Z,1990,1990-01-01,1990-12-31
16032236,NCD_BMI_30A,COUNTRY,BGD,YEAR,1991,SEX,BothSexes,,,,,,,0.7 [0.4-1.2],0.7,0.4,1.2,,2017-09-22T09:39:56Z,1991,1991-01-01,1991-12-31
16032237,NCD_BMI_30A,COUNTRY,BGD,YEAR,1992,SEX,BothSexes,,,,,,,0.8 [0.5-1.2],0.8,0.5,1.2,,2017-09-22T09:39:56Z,1992,1992-01-01,1992-12-31
16032238,NCD_BMI_30A,COUNTRY,BGD,YEAR,1993,SEX,BothSexes,,,,,,,0.8 [0.5-1.3],0.8,0.5,1.3,,2017-09-22T09:39:56Z,1993,1993-01-01,1993-12-31
16032239,NCD_BMI_30A,COUNTRY,BGD,YEAR,1994,SEX,BothSexes,,,,,,,0.9 [0.5-1.4],0.9,0.5,1.4,,2017-09-22T09:39:56Z,1994,1994-01-01,1994-12-31
16032240,NCD_BMI_30A,COUNTRY,BGD,YEAR,1995,SEX,BothSexes,,,,,,,1.0 [0.6-1.4],1.0,0.6,1.4,,2017-09-22T09:39:56Z,1995,1995-01-01,1995-12-31
16032241,NCD_BMI_30A,COUNTRY,BGD,YEAR,1996,SEX,BothSexes,,,,,,,1.0 [0.6-1.5],1.0,0.6,1.5,,2017-09-22T09:39:56Z,1996,1996-01-01,1996-12-31
16032242,NCD_BMI_30A,COUNTRY,BGD,YEAR,1997,SEX,BothSexes,,,,,,,1.1 [0.7-1.6],1.1,0.7,1.6,,2017-09-22T09:39:56Z,1997,1997-01-01,1997-12-31
16032243,NCD_BMI_30A,COUNTRY,BGD,YEAR,1998,SEX,BothSexes,,,,,,,1.2 [0.7-1.7],1.2,0.7,1.7,,2017-09-22T09:39:56Z,1998,1998-01-01,1998-12-31
16032244,NCD_BMI_30A,COUNTRY,BGD,YEAR,1999,SEX,BothSexes,,,,,,,1.2 [0.8-1.8],1.2,0.8,1.8,,2017-09-22T09:39:56Z,1999,1999-01-01,1999-12-31
16032245,NCD_BMI_30A,COUNTRY,BGD,YEAR,2000,SEX,BothSexes,,,,,,,1.3 [0.9-1.9],1.3,0.9,1.9,,2017-09-22T09:39:56Z,2000,2000-01-01,2000-12-31
16032246,NCD_BMI_30A,COUNTRY,BGD,YEAR,2001,SEX,BothSexes,,,,,,,1.4 [0.9-2.0],1.4,0.9,2.0,,2017-09-22T09:39:56Z,2001,2001-01-01,2001-12-31
16032247,NCD_BMI_30A,COUNTRY,BGD,YEAR,2002,SEX,BothSexes,,,,,,,1.5 [1.0-2.1],1.5,1.0,2.1,,2017-09-22T09:39:56Z,2002,2002-01-01,2002-12-31
16032248,NCD_BMI_30A,COUNTRY,BGD,YEAR,2003,SEX,BothSexes,,,,,,,1.6 [1.1-2.2],1.6,1.1,2.2,,2017-09-22T09:39:56Z,2003,2003-01-01,2003-12-31
16032249,NCD_BMI_30A,COUNTRY,BGD,YEAR,2004,SEX,BothSexes,,,,,,,1.7 [1.1-2.4],1.7,1.1,2.4,,2017-09-22T09:39:56Z,2004,2004-01-01,2004-12-31
16032250,NCD_BMI_30A,COUNTRY,BGD,YEAR,2005,SEX,BothSexes,,,,,,,1.8 [1.2-2.5],1.8,1.2,2.5,,2017-09-22T09:39:56Z,2005,2005-01-01,2005-12-31
16032251,NCD_BMI_30A,COUNTRY,BGD,YEAR,2006,SEX,BothSexes,,,,,,,1.9 [1.3-2.7],1.9,1.3,2.7,,2017-09-22T09:39:56Z,2006,2006-01-01,2006-12-31
16032252,NCD_BMI_30A,COUNTRY,BGD,YEAR,2007,SEX,BothSexes,,,,,,,2.0 [1.4-2.8],2.0,1.4,2.8,,2017-09-22T09:39:56Z,2007,2007-01-01,2007-12-31
16032253,NCD_BMI_30A,COUNTRY,BGD,YEAR,2008,SEX,BothSexes,,,,,,,2.2 [1.5-3.0],2.2,1.5,3.0,,2017-09-22T09:39:56Z,2008,2008-01-01,2008-12-31
16032254,NCD_BMI_30A,COUNTRY,BGD,YEAR,2009,SEX,BothSexes,,,,,,,2.3 [1.6-3.2],2.3,1.6,3.2,,2017-09-22T09:39:56Z,2009,2009-01-01,2009-12-31
16032255,NCD_BMI_30A,COUNTRY,BGD,YEAR,2010,SEX,BothSexes,,,,,,,2.5 [1.7-3.4],2.5,1.7,3.4,,2017-09-22T09:39:56Z,2010,2010-01-01,2010-12-31
16032256,NCD_BMI_30A,COUNTRY,BGD,YEAR,2011,SEX,BothSexes,,,,,,,2.6 [1.8-3.6],2.6,1.8,3.6,,2017-09-22T09:39:56Z,2011,2011-01-01,2011-12-31
16032257,NCD_BMI_30A,COUNTRY,BGD,YEAR,2012,SEX,BothSexes,,,,,,,2.8 [1.9-3.9],2.8,1.9,3.9,,2017-09-22T09:39:56Z,2012,2012-01-01,2012-12-31
16032258,NCD_BMI_30A,COUNTRY,BGD,YEAR,2013,SEX,BothSexes,,,,,,,3.0 [2.0-4.1],3.0,2.0,4.1,,2017-09-22T09:39:56Z,2013,2013-01-01,2013-12-31
16032259,NCD_BMI_30A,COUNTRY,BGD,YEAR,2014,SEX,BothSexes,,,,,,,3.2 [2.2-4.4],3.2,2.2,4.4,,2017-09-22T09:39:56Z,2014,2014-01-01,2014-12-31
16032260,NCD_BMI_30A,COUNTRY,BGD,YEAR,2015,SEX,BothSexes,,,,,,,3.4 [2.3-4.7],3.4,2.3,4.7,,2017-09-22T09:39:56Z,2015,2015-01-01,2015-12-31
16032261,NCD_BMI_30A,COUNTRY,BGD,YEAR,2016,SEX,BothSexes,,,,,,,3.6 [2.4-5.1],3.6,2.4,5.1,,2017-09-22T09:39:56Z,2016,2016-01-01,2016-12-31
16032262,NCD_BMI_30A,COUNTRY,BRB,YEAR,1975,SEX,BothSexes,,,,,,,7.7 [4.6-11.8],7.7,4.6,11.8,,2017-09-22T09:39:56Z,1975,1975-01-01,1975-12-31
